LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA libid 1310,LIBRARY*NAME_CLASS*SHORT,Biblioteca Pública,,,,,,,Largo Conde de Vila Flor,Évora,,Portugal,7000-804,+351266769330,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"dilluns d’11 a 13 i de 14 a 17,30h",,,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2006-06,GA,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 5745,,,,,,,,,,,,,"important fons d’edicions incunables i del s. XVI, a més de manuscrits, però d’aquests no es troba cap en català. Fins fa poc l’Archivo Distrital i la Biblioteca Pública compartien seu, ara, però són dos institucions diferents i es troben en edificis separats",,2002-12-08,AVENOZA,2014-01-05,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,bpevora@bpevora.iantt.pt,,,Évora: Biblioteca Pública
BITECA libid 1311,LIBRARY*NAME_CLASS*SHORT,Cigarral del Carmen,,,,,,,"Carretera de Piedrabuena, 54",Toledo,,Espanya,45004,925 284319,LIBRARY*PHONE_LOC*MAIN,,Nani,,,,Bibliotecaria,,Toledo@centunion.com,,,,,,LIBRARY*CALL_TYPE*V,2004-04,F. Crosas,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biblioteca privada de Javier Krahe,,2002-12-08,AVENOZA,2015-11-18,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://realfundaciontoledo.es/boletin/entrevistas/javier-krahe/index.html,,2015-11-18,Toledo: Cigarral del Carmen
BITECA libid 1312,LIBRARY*NAME_CLASS*SHORT,Morbecq,,,,,,,,Madrid,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-08,AVENOZA,2010-08-16,AVENOZA,,,,,Madrid: Morbecq
BITECA libid 1313,LIBRARY*NAME_CLASS*SHORT,Pública Arús,,,,,,,"Pg. de Sant Joan, 26 pral.",Barcelona,,Espanya,80010,93 2325404,LIBRARY*PHONE_LOC*MAIN,,Maria Isabel,Giner,,,Directora,,mginer@bpa.es,,de 10 a 14 h i de 15 a 19 h de dilluns a dijous,dissabtes i festius,identificació i dues fotografies,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.bpa.es/info.htm,,2002-12-30,AVENOZA,2018-05-10,CAPDEVILA,UNIVERSAL*INTERNET_CLASS*EMA,arus@bpa.es,,,Barcelona: Pública Arús
BITECA libid 1314,LIBRARY*NAME_CLASS*SHORT,Seminari,,,,,,,"València, 5",Sogorb,,Espanya,12400,964710100,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 6899,,,,,,,,,,,,,fundada el 1772. 1500 volums formen el fons antic,,2002-12-31,AVENOZA,2024-06-06,TRIADO,,,,,Sogorb: Seminari
BITECA libid 1315,LIBRARY*NAME_CLASS*SHORT,Bibl. Univ. of Minnesota,,,,,,,309 19th Avenue South,Minneapolis,MN,USA,,612-626-2227,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-31,AVENOZA,2010-08-20,AVENOZA,,,,,Minneapolis: Bibl. Univ. of Minnesota
BITECA libid 1316,LIBRARY*NAME_CLASS*SHORT,Public Library,,,,,,,Superior Avenue 325,Cleveland,OH,USA,44114,216 623 2800,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,de dilluns a divendres de 9h a 18h,diumenges excepte 1-5 de setembre a maig,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 7181,,,,,,,,,,,,,,,2003-01-01,AVENOZA,2013-11-26,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,info@library.cpl.org,,,Cleveland: Public Library
BITECA libid 1317,LIBRARY*NAME_CLASS*SHORT,Acadèmia de Medicina,,,,,,,"c/ del Carme, 47",Barcelona,,Espanya,08001,93 3171686,LIBRARY*PHONE_LOC*MAIN,,Francesc,Soler i Balcells,,,Director,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-09,AVENOZA,2010-08-20,AVENOZA,,,,,Barcelona: Acadèmia de Medicina
BITECA libid 1318,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Civica Berio,,,,,,,Via del Seminario 16,Genova,,Italia,16121,39 010 5576010,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2003,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-15,AVENOZA,2010-08-20,AVENOZA,,,,,Genova: Berio
BITECA libid 1319,LIBRARY*NAME_CLASS*CURRENT,Utrecht University Library,,,,,,,Heidelberglaan 3,Utrech,,Nederland,3584 CS,030 253 6633,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,de dilluns a divendres de 8.30h a 17h,,,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,els horaris i telèfons són els de la {I}Special Collection{/I},,2003-01-15,AVENOZA,2015-06-05,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,info@library.uu.nl,,,Utrech: Universitària
BITECA libid 1320,LIBRARY*NAME_CLASS*CURRENT,Herzogin Anna Amalia Bibliothek,,,,,,,,Weimar,Thüringen,Deutschland,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,només 28000 llibres pogueren ser salvats en l’incendi de 2004. Oberta de nou des de l’octubre del 2007. Aquesta biblioteca és patrimoni de la humanitat,,2003-01-15,AVENOZA,2010-08-20,AVENOZA,,,,,Weimar: Herzogin Anna Amalia
BITECA libid 1321,LIBRARY*NAME_CLASS*CURRENT,Herzog-August-Bibliothek,,,,,,,,Wolfenbüttel,,Deutschland,,05331 808 312,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dilluns a divendres de 9h a 17h,dissabtes i diumenges,,,LIBRARY*CALL_TYPE*V,2003,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscrits només consultables en les sales de lectura prèvia creació d’un carnet de lector (realitzat en la mateixa biblioteca),,2003-01-15,AVENOZA,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,auskunft@hab.de,,,Wolfenbüttel: Herzog-August
BITECA libid 1322,LIBRARY*NAME_CLASS*SHORT,Lehigh University,,,,,,,27 Memorial Drive West,Bethlehem,PA,USA,1815,,,,Philip A.,Metzger,,,Curator of Special Collections,610 758 5185,pam5@lehigh.edu,,1 pm - 5 pm,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-06,AVENOZA,2010-08-16,AVENOZA,,,,,Bethlehem: Lehigh University
BITECA libid 1323,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Interuniversitaire de la Sorbonne,,2020.0,,2020.0,,,,Paris,,France,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2003,JM,,LIBRARY*LIBCODE_CLASS*OTHR,BIS,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-23,AVENOZA,2024-06-06,TRIADO,,,,,Paris: Sorbonne
BITECA libid 1324,LIBRARY*NAME_CLASS*CURRENT,Zentralbibliothek Zürich,,,,,,,,Zürich,,Schweiz,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2003,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-23,AVENOZA,2024-06-06,TRIADO,,,,,Zürich: Zentralbibliothek
BITECA libid 1325,LIBRARY*NAME_CLASS*SHORT,Roudnice Lobkowicz,,,,,,,,Nelahozeves,,República Txeca,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2003,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-23,AVENOZA,2010-08-20,AVENOZA,,,,,Nelahozeves: Roudnice Lobkowicz
BITECA libid 1326,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Municipale,,,,,,,3 Rue Jacques Villon,Rouen,,France,,02 35 71 28 82,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,(Salle Géricault: patrimoine ancien),,,,LIBRARY*CALL_TYPE*V,2003,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-23,AVENOZA,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,bm.villon@rouen.fr,,,Rouen: Municipale
BITECA libid 1327,LIBRARY*NAME_CLASS*SHORT,Pública,,,,,,,c/ Amador de los Ríos s/n,Córdoba,,Espanya,14004,957 475556,LIBRARY*PHONE_LOC*MAIN,,Francisco Javier del,Río del Río,,,Director,,franciscoj.rio@juntadeandalucia.es,,9-21h dill.-dv,1 juliol al 15 septembre,,,LIBRARY*CALL_TYPE*V,2006,LS,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-31,AVENOZA,2014-01-05,FAULHABER,,,,,Córdoba: Pública
BITECA libid 1328,LIBRARY*NAME_CLASS*SHORT,Arxiu Municipal,,,,,,,"c/ Ausiàs March, 1",Beniarjó,,Espanya,46722,962800361,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-11,AVENOZA,2014-01-05,FAULHABER,,,,,Beniarjó: Arxiu Municipal
BITECA libid 1329,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Provincial de Málaga,,,,,,,"Av. Europa, 49",Málaga,,Espanya,29003,951920525,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"9-21h, de dilluns a divendres",,,,LIBRARY*CALL_TYPE*V,2008,LS,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creada a partir dels fons dels convents de la desamortització de 1835,,2003-06-16,AVENOZA,2014-01-05,FAULHABER,,,,,Málaga: Pública
BITECA libid 1330,LIBRARY*NAME_CLASS*SHORT,Universitaria,,,,,,,Edificio Biblioteca Central Campus Universitario,Pamplona,,Espanya,31009,948 425 600 EXT. 2488,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"dilluns a dijous de 8,30 a 15h i de 15,30 a 19h",dissabtes i diumenges,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-26,AVENOZA,2024-06-06,TRIADO,UNIVERSAL*INTERNET_CLASS*EMA,bibhumfa@unav.es,,,Pamplona: Universitaria
BITECA libid 1331,LIBRARY*NAME_CLASS*SHORT,Museo Nacional de Cerámica,,,,,,,"Poeta Querol, 2. Palacio del Marqués de Dos Aguas",València,,Espanya,46002,96 3516392,LIBRARY*PHONE_LOC*MAIN,,Jaume,Collo Conesa,,,Director,,teresa.estrela@mcu.es,,10-14 h de dimarts a dissabte,,,,LIBRARY*CALL_TYPE*V,2007,L. Soriano,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-03,AVENOZA,2024-06-06,TRIADO,UNIVERSAL*INTERNET_CLASS*EMA,informacion@mnceramica.mcu.es,,,València: Museo Nacional de Cerámica
BITECA libid 1332,LIBRARY*NAME_CLASS*SHORT,Ajuda,,,,,,,,Lisboa,,Portugal,,,,,Fernando G.,Cunha Leão,,,Director,,,,"10,30-17,30 de dilluns a divendres",dissabtes a l’estiu,,,LIBRARY*CALL_TYPE*V,2003-07,GAV,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-29,AVENOZA,2015-02-20,AVENOZA,,,,,Lisboa: Ajuda
BITECA libid 1333,LIBRARY*NAME_CLASS*SHORT,Alessandrina,,,,,,,"P.le Aldo Moro, 5",Roma,,Italia,00185,0039 0644740220,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,8:30-13:30 distribució de llibres fins a les 12:30,dissabtes,,,LIBRARY*CALL_TYPE*V,2004,JM,,,,,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BITECA insid 5255,,,,,,,,,,,,,,,,,,,,,,tot,2003-10-08,AVENOZA,2024-05-30,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,http://opacbiblioroma.cineca.it/,,2016-03-12,Roma: Alessandrina
BITECA libid 1334,LIBRARY*NAME_CLASS*SHORT,Archives Municipales,,,,,,,"1, rue du Musée",Perpignan,,France,66000,04 68 66 3292,,,Michelle,Ros,,,Dir.,,Ros.Michelle@Mairie-Perpignan.com,,9-17 h dilluns a divendres,,doc. identitat,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2004-03,J. Mahiques,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,el servei de documents es tanca mitja hora abans que l’arxiu,,2003-10-08,AVENOZA,2010-08-20,AVENOZA,,,,,Perpignan: Archives Municipales
BITECA libid 1335,LIBRARY*NAME_CLASS*CURRENT,Biblioteca desconeguda,,,,,,,,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*OTHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-12-01,AVENOZA,2024-04-05,SORIANO,,,,,Barcelona: Biblioteca desconeguda
BITECA libid 1336,LIBRARY*NAME_CLASS*SHORT,Biblioteca Diocesana,,,,,,,"Seminari, 4 (antiga entrada: De’n Calders, 2)",Ciutat de Mallorca,,Espanya,07001,971213100 EXT. 248,LIBRARY*PHONE_LOC*MAIN,,Gabriel,Seguí,,,Director,,miangatri@yahoo.com,,"dilluns, dimecres i divendres de 10 a 13 h, i de 17 a 19,30h",dijous,DNI,,LIBRARY*CALL_TYPE*V,2008-01-20,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-12-09,AVENOZA,2024-06-11,TRIADO,,,,,Ciutat de Mallorca: Biblioteca Diocesana
BITECA libid 1337,LIBRARY*NAME_CLASS*SHORT,Arxiu Històric Municipal,,,,,,,"Pl. Tetuán, 3, Palacio de Cervelló",València,,Espanya,46003,96 3525478 EXT. 2659,LIBRARY*PHONE_LOC*MAIN,,Alicia,Martínez,,,Tènic de l’Arxiu,96 3525478 EXT. 2659,,,9-14 h dilluns a divendres,tardes a l’estiu,DNI,,LIBRARY*CALL_TYPE*V,2007-06,LS,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-07,AVENOZA,2014-01-05,FAULHABER,,,,,València: Arxiu Històric Municipal
BITECA libid 1338,LIBRARY*NAME_CLASS*SHORT,Bibliothèque Diocésaine,,,,,,,Parc Ducup,Perpignan,,France,66027,04 68 68 32 40,LIBRARY*PHONE_LOC*MAIN,,Jean,Palau,,Abbé,Directeur,,,,"9-12 h dilluns, dijous i divendres",,,,LIBRARY*CALL_TYPE*V,2004-03,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teníem notícia de l’existència a l’antiga biblioteca del Grand Seminaire de dues edicions i d’una còpia manuscrita del {I}Misal d’Elna{/I}; segons ens informen ara (18-03-04), aquests fons van passar a la Biblioteca Municipal de Perpinyà, des d’on van traslladar-se a París, a la Biblioteca de Sainte-Geneviève",,2004-02-20,AVENOZA,2015-06-05,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,eglise.perpignan@wanadoo.fr,,,Perpignan: Bibliothèque Diocésaine
BITECA libid 1339,LIBRARY*NAME_CLASS*SHORT,Archives de la Cathédrale,,,,,,,,Perpignan,,France,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2004,JM,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-20,AVENOZA,2024-06-11,TRIADO,,,,,Perpignan: Archives de la Cathédrale
BITECA libid 1340,LIBRARY*NAME_CLASS*SHORT,Arxiu Municipal,,,,,,,"Almudaina, 9",Ciutat de Mallorca,,Espanya,07001,971 225963,LIBRARY*PHONE_LOC*MAIN,,Joana,Seguí,,,Restauradora,971225963 EXT. 1568,,,"dill.-div. 9-14h, dill. i dime 16,15-19,45h.",,,,LIBRARY*CALL_TYPE*V,2008-01,LS,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"inclou també els fons bibliogràfics Villalonga i Llabrés, no catalogats encara, llevat dels manuscrits. El llegat Llabrés conté transcripcions d’edicions del XIX i de manuscrits d’obres medievals en català i llatí",,2004-06-03,AVENOZA,2010-08-20,AVENOZA,,,,,Ciutat de Mallorca: Arxiu Municipal
BITECA libid 1341,LIBRARY*NAME_CLASS*SHORT,Université,,,,,,,"Sint-Hubertusstraat, 8 (entrada provisional per obres 01/2017)",Gent,,België,9000,32 (0) 9 264 38 51,LIBRARY*PHONE_LOC*MAIN,,Hendrik,Defoort,"Dr,",,conservador,,,,dilluns a divendres 9-17h,,,,LIBRARY*CALL_TYPE*V,23-01-17,G. Avenoza,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 7351,,,,,,,,,,,,,,,2004-10-11,AVENOZA,2017-01-25,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,LIBSERVICE@UGENT.BE,,,Gent: Université
BITECA libid 1342,LIBRARY*NAME_CLASS*SHORT,Storico Comunale,,,,,,,"Piazza Molo, 2 Complesso Santa Chiara",Alghero,,Italia,,0799738854,LIBRARY*PHONE_LOC*MAIN,,Baingio,Tavera,Dott.,,Istruttore Direttivo Amministrativo,079 9738854,b.tavera@comune.alghero.ss.it,,"dill-div. 8,30-13,30, dimarts-dimecres, 15-17 h",,,,LIBRARY*CALL_TYPE*V,2005,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arxiu traslladat al Complesso di Santa Chiara (ex Ospedale Civile), on també es troba la Biblioteca Comunale.<br /><br />'Nei seguenti orari l’accesso è garantito solo dall’ingresso Bastioni A. Pigafetta:<br />dal lunedì al giovedì: 18.30 - 22.00; venerdì: 14.00 - 22.00 ; sabato: 09.00 - 14.00'",,2004-10-18,AVENOZA,2015-07-23,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,archstorico@tiscali.it,,,Alghero: Storico Comunale
BITECA libid 1343,LIBRARY*NAME_CLASS*CURRENT,Biblioteca personal d’Estanislau de Kostka Aguiló,,,,,,,,Ciutat de Mallorca,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-18,AVENOZA,2024-06-11,TRIADO,,,,,Ciutat de Mallorca: Biblioteca personal d’Estanislau de Kostka Aguiló
BITECA libid 1344,LIBRARY*NAME_CLASS*SHORT,Olim Convent de sant Onofre extramurs,,,,,,,,València,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-25,AVENOZA,2014-01-05,FAULHABER,,,,,València: Olim Convent de sant Onofre extramurs
BITECA libid 1345,LIBRARY*NAME_CLASS*SHORT,Franciscan Institute,,,,,,,St. Bonaventura University,Olean,NY,USA,,https://www.sbu.edu/academics/library/ins,LIBRARY*PHONE_LOC*URL,,Anthony J.,LoGalbo,,,Franciscan Institute Librarian,,,,,,,,LIBRARY*CALL_TYPE*V,2007,LS GA,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gran col·lecció de textos sobre l’orde franciscana, mss., incunables i edicions antigues, iniciada al 1940. Recentment han comprat les col·leccions del Holy Name College (Washington D. C.), Duns Scotus College (Detroit MI), St. Francis Friary (Burlington WI) i Mary Inmaculate Capuchin Friary (Garrison NY)",,2004-11-26,AVENOZA,2024-05-28,SORIANO,,,,,Olean: Franciscan Institute
BITECA libid 1346,LIBRARY*NAME_CLASS*SHORT,Storico Diocesano,,,,,,,"Via Principe Umberto, 19",Alghero,,Italia,,079 9732050,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"Dima.-dime. 9-12, dijous 16-19 h",,,,LIBRARY*CALL_TYPE*V,2002-11,JM,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-27,AVENOZA,2015-07-23,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,arxiudiocesa@tiscali.it,,,Alghero: Storico Diocesano
BITECA libid 1347,LIBRARY*NAME_CLASS*SHORT,Monestir de Sant Joan de les Abadesses,,,,,,,"Plaça de l’Abadia, s/n",Sant Joan de les Abadesses,,Espanya,17860,972 720 013,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,cita prèvia amb l’arxiver,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-12-01,AVENOZA,2015-11-18,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,arxiu@monestirsantjoanabadesses.catarxiu@monestirsantjoanabadesses.cat,,2015-10-18,Sant Joan de les Abadesses: Monestir de Sant Joan de les Abadesses
BITECA libid 1348,LIBRARY*NAME_CLASS*SHORT,Ariostea,,,,,,,"Via delle Scienze, 17",Ferrara,,Italia,,0532418201,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2004,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-12-27,AVENOZA,2010-08-20,AVENOZA,,,,,Ferrara: Ariostea
BITECA libid 1349,LIBRARY*NAME_CLASS*SHORT,Arxiu,,,,,,,"Plaza del Marqués de Rafal, 1",Oriola,,Espanya,03300,965302497,LIBRARY*PHONE_LOC*MAIN,,Jesús,García Molina-Pérez,Responsable del fons,,,,aho@gva.es,,10:30-14 h,dissabtes i festius,,,LIBRARY*CALL_TYPE*V,2005-03,Ll. Martin,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mateix edifici que la Biblioteca Pública,,2005-05-02,AVENOZA,2010-09-07,ROVIRA,UNIVERSAL*INTERNET_CLASS*EMA,bpori.pi@olmo.pntic.mec.es,,,Oriola: Arxiu
BITECA libid 1350,LIBRARY*NAME_CLASS*CURRENT,Colección de D. Luisa Dara y Zamora,,,,,,,,Madrid,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-03,SORIANO,2024-06-11,TRIADO,,,,,Madrid: Colección de D. Luisa Dara y Zamora
BITECA libid 1351,LIBRARY*NAME_CLASS*SHORT,Central,,,,,,,"Passeig de les Lletres, 1",Terrassa,,Espanya,,937894589,LIBRARY*PHONE_LOC*MAIN,937397051,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-16,SORIANO,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,bct@terrassa.org,,,Terrassa: Central
BITECA libid 1352,LIBRARY*NAME_CLASS*SHORT,Seminari Pontifici,,,,,,,"Sant Pau, 4",Tarragona,,Espanya,43003,977238685,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-23,SORIANO,2010-08-20,AVENOZA,,,,,Tarragona: Seminari Pontifici
BITECA libid 1353,LIBRARY*NAME_CLASS*SHORT,Sant Francesc,,,,,,,,Morella,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-09,AVENOZA,2010-08-16,AVENOZA,,,,,Morella: Sant Francesc
BITECA libid 1354,LIBRARY*NAME_CLASS*CURRENT,Parker Library at Corpus Christi College,,,,,,,Corpus Christi College,Cambridge,,United Kingdom,CB2 1RH,01223 338025,LIBRARY*PHONE_LOC*MAIN,,Gill,Cannell,Ms.,,Sub-Librarians,,,,,,,,LIBRARY*CALL_TYPE*V,2014,LS,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 7260,,,,,,,,,,,,,Fons digitalitzat amb accès mitjançant subscripció,,2006-10-18,AVENOZA,2015-04-27,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,parker-library@corpus.cam.ac.uk,,,Cambridge: Parker Library
