GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA geoid 2614,GEOGRAPHY*NAME_CLASS*U,Ancona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,BETA bibid 4652,,,,,,,,,,,,,,,,,,,2018-02-15,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://it.wikipedia.org/wiki/Ancona,Wikipedia,2018-02-15,Ancona
BETA geoid 2615,GEOGRAPHY*NAME_CLASS*U,Rochegude,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,,BETA bibid 8603,,,Q670349,,,,,,,,,,,,,,,,2018-02-17,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q670349,Wikidata,2024-05-31,Rochegude
BETA geoid 2616,GEOGRAPHY*NAME_CLASS*U,Alquézar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1563,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-02-25,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/Alqu%C3%A9zar,Wikipedia,2019-04-11,Alquézar
BETA geoid 2617,GEOGRAPHY*NAME_CLASS*U,Torquemada,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1075,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-03-03,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Torquemada_(Palencia),Wikipedia,2018-03-03,Torquemada
BETA geoid 2618,GEOGRAPHY*NAME_CLASS*U,Arnedillo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1552,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-03-12,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Arnedillo,Wikipedia,2018-03-12,Arnedillo
BETA geoid 2619,GEOGRAPHY*NAME_CLASS*U,Nice,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1002,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,2018-03-19,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q33959,Wikidata,2024-05-31,Nice
BETA geoid 2620,GEOGRAPHY*NAME_CLASS*U,Köln,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1248,,,,,,,,BETA bibid 8603,,,Q365,,,,,,,,,,,,,,,,2018-04-01,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q365,Wikidata,2024-05-31,Köln
BETA geoid 2621,GEOGRAPHY*NAME_CLASS*U,Vicenza,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,BETA bibid 8603,,,Q6537,,,,,,,,,,,,,,,,2018-04-04,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q6537,Wikidata,2024-05-31,Vicenza
BETA geoid 2622,GEOGRAPHY*NAME_CLASS*U,Azambuja,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,2018-04-12,FAULHABER,2024-02-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q634164,Wikidata,2024-02-10,Azambuja
BETA geoid 2623,GEOGRAPHY*NAME_CLASS*U,Velada,,,,,,Montero 1982,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1090,,,,,,,,BETA bibid 7707,,,,,,,,,,,,,,,,,,,2018-04-27,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Velada,Bibl. Digial Hispánica,2018-04-27,Velada
BETA geoid 2624,GEOGRAPHY*NAME_CLASS*U,Ucieda,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2144,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-06-06,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Ucieda,Wikipedia,2018-06-06,Ucieda
BETA geoid 2625,GEOGRAPHY*NAME_CLASS*U,Bolivia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1608,,,,,,,,BETA bibid 8603,,,Q750,,,,,,,,,,,,,,,,2018-06-06,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q750,Wikidata,2024-05-31,Bolivia (nación)
BETA geoid 2626,GEOGRAPHY*NAME_CLASS*S,Campo de Zaraobe,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*SO,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1662,,,,,,,,BETA bibid 8603,,,Q12269218,,,,,,,,,,,,,,,,2018-06-18,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q12269218,Wikidata,2024-05-31,(solar)
BETA geoid 2627,GEOGRAPHY*NAME_CLASS*U,Torrellano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1685,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-06-20,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Torrellano,Wikipedia,2018-06-20,Torrellano
BETA geoid 2628,GEOGRAPHY*NAME_CLASS*U,Nuévalos,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-06-20,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Nu%C3%A9valos,Wikipedia,2018-06-20,Nuévalos
BETA geoid 2629,GEOGRAPHY*NAME_CLASS*U,La Vid y Barrios,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1013,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-06-21,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/La_Vid_y_Barrios,Wikipedia,2018-06-21,La Vid y Barrios
BETA geoid 2630,GEOGRAPHY*NAME_CLASS*U,Cangas de Onís,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1224,,,,,,,,BETA bibid 8603,,,Q225515,,,,,,,,,,,,,,,,2018-07-03,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q225515,Wikidata,2024-05-31,Cangas de Onís
BETA geoid 2631,GEOGRAPHY*NAME_CLASS*U,Ataquines,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1028,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-07-10,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Ataquines,Wikipedia,2018-07-10,Ataquines
BETA geoid 2632,GEOGRAPHY*NAME_CLASS*U,Almenara de Adaja,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1028,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-07-10,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Almenara_de_Adaja,Wikipedia,2018-07-10,Almenara de Adaja
BETA geoid 2633,GEOGRAPHY*NAME_CLASS*U,Frechilla,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-07-17,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Frechilla,Wikipedia,2018-07-17,Frechilla
BETA geoid 2634,GEOGRAPHY*NAME_CLASS*U,Cervera del Llano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1277,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-07-30,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Cervera_del_Llano,Wikipedia,2018-07-30,Cervera del Llano
BETA geoid 2635,GEOGRAPHY*NAME_CLASS*U,Villaharta,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1688,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-05,FAULHABER,2024-05-31,FAULHABER,,,,,Villaharta
BETA geoid 2636,GEOGRAPHY*NAME_CLASS*U,Pioz,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-07,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Pioz,Wikipedia,2018-08-07,Pioz
BETA geoid 2637,GEOGRAPHY*NAME_CLASS*U,Atanzón,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-07,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Atanz%C3%B3n,Wikipedia,2018-08-07,Atanzón
BETA geoid 2638,GEOGRAPHY*NAME_CLASS*U,Castilnuevo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,BETA bibid 4572,,246,,,,,,,,,,,,,,,,,2018-08-07,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Castilnuevo,Wikipedia,2018-08-07,Castilnuevo
BETA geoid 2639,GEOGRAPHY*NAME_CLASS*U,la Vega,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2144,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-16,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Torrelavega,Wikipedia,2018-08-16,la Vega
BETA geoid 2640,GEOGRAPHY*NAME_CLASS*U,Asturias de Santillana,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2144,,,,,,,,BETA bibid 8603,,,Q3330011,,,,,,,,,,,,,,,,2018-08-16,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3330011,Wikidata,202-03-07,Asturias de Santillana (región)
BETA geoid 2641,GEOGRAPHY*NAME_CLASS*U,Castrillo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1030,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-16,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Castrillo_de_Murcia,Wikipedia,2018-08-16,Castrillo
BETA geoid 2642,GEOGRAPHY*NAME_CLASS*U,Guardo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-16,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Guardo,Wikipedia,2018-08-16,Guardo
BETA geoid 2643,GEOGRAPHY*NAME_CLASS*U,Villoldo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-16,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Villoldo,Wikipedia,2018-08-16,Villoldo
BETA geoid 2644,GEOGRAPHY*NAME_CLASS*U,Ágreda,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1376,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-17,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/%C3%81greda,Wikipedia,2018-08-17,Ágreda
BETA geoid 2645,GEOGRAPHY*NAME_CLASS*U,Fuenteovejuna,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1688,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-08-22,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Fuente_Obejuna,Wikipedia,2018-08-22,Fuenteovejuna
BETA geoid 2646,GEOGRAPHY*NAME_CLASS*U,Torre de la Reina,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1541,,,,,,,,BETA bibid 4004,,457,Q70359880,,,,,,,,,,,,,,,,2018-08-22,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q70359880,Wikidata,2024-05-31,Torre de la Reina
BETA geoid 2647,GEOGRAPHY*NAME_CLASS*U,Cornado,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1652,,,,,,,,BETA bibid 4004,,457,,,,,,,,,,,,,,,"Existen varios lugares llamado Cornado en A Coruña,",,2018-08-22,FAULHABER,2024-05-31,FAULHABER,,,,,Cornado
BETA geoid 2648,GEOGRAPHY*NAME_CLASS*U,Álora,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1032,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-22,FAULHABER,2024-05-31,FAULHABER,,,,,Álora
BETA geoid 2649,GEOGRAPHY*NAME_CLASS*U,[Salamanca],,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1271,,,,,,,,,,,,,,,,,,,,,,,,,Utilizado principalmente por impresos que no llevan ni pie de imprenta ni colofon,,2018-08-31,FAULHABER,2024-05-31,FAULHABER,,,,,[Salamanca]
BETA geoid 2650,GEOGRAPHY*NAME_CLASS*U,Jódar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1548,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-09-05,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/J%C3%B3dar,Wikipedia,2018-09-05,Jódar
BETA geoid 2651,GEOGRAPHY*NAME_CLASS*U,Cambil,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1548,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-09-16,FAULHABER,2024-05-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Cambil,Wikipedia,2018-09-16,Cambil
BETA geoid 2652,GEOGRAPHY*NAME_CLASS*U,Castillo de Alhabar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*J,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1548,,,,,,Wikipedia,,BETA bibid 8603,,,Q24049968,,,,,,,,,,,,,,,,2024-06-02,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q24049968,Wikidata,2024-03-09,Castillo de Alhabar (castillo)
BETA geoid 2655,GEOGRAPHY*NAME_CLASS*U,Valdemoro,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1066,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-09-19,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Valdemoro,Wikipedia,2018-09-18,Valdemoro
BETA geoid 2656,GEOGRAPHY*NAME_CLASS*U,Lozoya,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*VA,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1066,,,,,,,,BETA bibid 8603,,,Q1751423,,,,,,,,,,,,,,,,2018-09-21,FAULHABER,2024-03-03,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1751423,Wikidata,2024-03-03,Lozoya (valle)
BETA geoid 2657,GEOGRAPHY*NAME_CLASS*U,Sintra,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 8603,,,Q190187,,,,,,,,,,,,,,,,2018-09-25,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q190187,Wikidata,2024-06-01,Sintra
BETA geoid 2658,GEOGRAPHY*NAME_CLASS*U,Aguiar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q1603774,,,,,,,,,,,,,,,,2018-09-26,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1603774,Wikidata,2024-02-04,Aguiar
BETA geoid 2659,GEOGRAPHY*NAME_CLASS*U,Villanueva de Alcaraz,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1669,,,,,,,,BETA bibid 8603,,,Q1642043,,,,,,,,,,,,,,,,2018-10-02,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1642043,Wikidata,2024-06-01,Villanueva de Alcaraz
BETA geoid 2660,GEOGRAPHY*NAME_CLASS*U,Íllora,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1054,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-10-02,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/%C3%8Dllora,Wikipedia,2018-10-02,Íllora
BETA geoid 2661,GEOGRAPHY*NAME_CLASS*U,Ponferrada,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1560,,,,,,,,BETA bibid 8603,,,Q12164,,,,,,,,,,,,,,,,2018-10-05,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q12164,Wikidata,2024-02-27,Ponferrada
BETA geoid 2662,GEOGRAPHY*NAME_CLASS*U,Sos del Rey Católico,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1011,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-10-09,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Sos_del_Rey_Cat%C3%B3lico,Wikipedia,2018-10-09,Sos del Rey Católico
BETA geoid 2663,GEOGRAPHY*NAME_CLASS*U,Mandayona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-10-10,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Mandayona,Wikipedia,2018-10-10,Mandayona
BETA geoid 2664,GEOGRAPHY*NAME_CLASS*U,Perú,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*V,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1608,,,,,,,,BETA bibid 8603,,,Q211435,,,,,,,,,,,,,,,,2018-10-10,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q211435,Wikidata,2024-03-04,Perú (virreinato)
BETA geoid 2665,GEOGRAPHY*NAME_CLASS*U,Mohernando,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*EN,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-10-11,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Mohernando,Wikipedia,2018-10-11,Mohernando (encomienda)
BETA geoid 2666,GEOGRAPHY*NAME_CLASS*U,Pozuelo de Alarcón,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1066,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-10-16,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Pozuelo_de_AlarçC3%B3n,2018-10-16,,Pozuelo de Alarcón
BETA geoid 2667,GEOGRAPHY*NAME_CLASS*U,Arenós,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,¿Es el mismo pueblo que Arenys de Mar?,,2018-11-17,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1767485,Wikidata,2024-06-01,Arenós
BETA geoid 2668,GEOGRAPHY*NAME_CLASS*U,Sanlúcar la Mayor,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1541,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q24014330,,,,,,,,,,,,,,,,2018-11-19,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q24014330,Wikidata,2024-02-04,Sanlúcar la Mayor
BETA geoid 2669,GEOGRAPHY*NAME_CLASS*U,Novelda,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1665,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-11-22,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Novelda,Wikipedia,2018-11-22,Novelda
