INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA insid 1202,INSTITUTIONS*NAME_CLASS*U,Ordo Praedicatorum,,,,,,{I}DHEE{/I} 766,INSTITUTIONS*MILESTONE_CLASS*F,aprobación por bula de Honorio III,,,,1216-12-22,,,,{I}DHEE{/I} 766,INSTITUTIONS*CLASS*RELIGIOUSORDER,INSTITUTIONS*TYPE*OP,,,,,,,,,,,,,,,,,,,,BETA bibid 1936,II,766-72,,,,,,,,,,,,,,,,,1993-04-22,FAULHABER,2015-05-10,FAULHABER,,,,,Ordo Praedicatorum
BETA insid 1203,INSTITUTIONS*NAME_CLASS*U,Escritorio de Juan Fernández de Heredia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCRIPTORIUM,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-06-27,FAULHABER,,,,,,,Avignon: Escritorio de Juan Fernández de Heredia
BETA insid 1204,INSTITUTIONS*NAME_CLASS*U,Ermita de Santa Marina de Villamartín,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*HERMITAGE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1582,,,,,,,,,,,,,,,,,BETA bibid 3026,,5n,,,,,,,,,,,,,,,,,1994-02-20,FAULHABER,2022-09-12,FAULHABER,,,,,Villamartín de Sotoscueva: Ermita de Santa Marina de Villamartín
BETA insid 1205,INSTITUTIONS*NAME_CLASS*U,Real Biblioteca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-02-27,FAULHABER,2022-11-29,FAULHABER,,,,,Rio de Janeiro: Real Biblioteca
BETA insid 1207,INSTITUTIONS*NAME_CLASS*U,Università di Bologna,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-05-27,FAULHABER,2021-07-05,FAULHABER,,,,,Università di Bologna
BETA insid 1208,INSTITUTIONS*NAME_CLASS*U,Junta de las comunidades,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1520,,,,,INSTITUTIONS*CLASS*OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Son los dirigentes de los comuneros,,1994-07-10,FAULHABER,,,,,,,Junta de las comunidades
BETA insid 1209,INSTITUTIONS*NAME_CLASS*U,Ordo Cartusiensis,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*RELIGIOUSORDER,INSTITUTIONS*TYPE*OCART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-07-14,FAULHABER,,,,,,,Ordo Cartusiensis
BETA insid 1210,INSTITUTIONS*NAME_CLASS*U,Catedral,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-02,FAULHABER,2023-04-06,FAULHABER,,,,,Salamanca: Catedral
BETA insid 1211,INSTITUTIONS*NAME_CLASS*U,Colegio de San Clemente,,1368,,,,{I}DHEE{/I} 452,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1380,,,,,,{I}DHEE{/I} 452,,,,,,,,,,,BETA bibid 2749,I,152,581,,,,,,,,,,,,,,,,1994-08-03,FAULHABER,2022-09-09,FAULHABER,,,,,Bologna: Colegio de San Clemente
BETA insid 1212,INSTITUTIONS*NAME_CLASS*U,Catedral de León,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-04,FAULHABER,2022-09-12,FAULHABER,,,,,Catedral de León
BETA insid 1213,INSTITUTIONS*NAME_CLASS*U,Colegio de Monforte de Lemos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,INSTITUTIONS*TYPE*SJ,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1625,,,,,,,,,,,,,,,,,BETA bibid 1936,I,384,,,,,,,,,,,,,,,,,1994-08-09,FAULHABER,,,,,,,Colegio de Monforte de Lemos
BETA insid 1214,INSTITUTIONS*NAME_CLASS*U,Orden de la Trinidad,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*RELIGIOUSORDER,,,,,,,,,,,,,,,,,,,,,BETA bibid 1936,IV,2594-95,,,,,,,,,,,,,,,,,1994-08-11,FAULHABER,1994-08-11,FAULHABER,,,,,Orden de la Trinidad
BETA insid 1215,INSTITUTIONS*NAME_CLASS*U,Madre de Dios de Toledo,,,,,,Andrés,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1482,,1491,,ANDRÉS,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,BETA bibid 3315,,28-30,,,,,,,,,,,,,,,,,1994-08-12,FAULHABER,2022-09-12,FAULHABER,,,,,Madre de Dios de Toledo
BETA insid 1216,INSTITUTIONS*NAME_CLASS*U,Casa de Nossa Senhora das Necessidades de Lisboa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1222,,,,,,,,,,,,,,,,,BETA bibid 3335,,,insid 1025,,,,,,,,,,,,,,,,1994-08-18,FAULHABER,2022-09-12,FAULHABER,,,,,Casa de Nossa Senhora das Necessidades de Lisboa
BETA insid 1217,INSTITUTIONS*NAME_CLASS*U,Université de Montpellier,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-23,FAULHABER,1994-08-23,FAULHABER,,,,,Université de Montpellier
BETA insid 1218,INSTITUTIONS*NAME_CLASS*U,Orden de la Merced,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*RELIGIOUSORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-24,FAULHABER,2022-09-09,FAULHABER,,,,,Orden de la Merced
BETA insid 1219,INSTITUTIONS*NAME_CLASS*U,Tertii Ordinis Instituto,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1655,,,,,,,,,,,,,,,,,BETA bibid 1320,II,260n,,,,,,,,,,,,,,,Identificar a base de la cita de Nicolás Antonio: “Bibliotheca Illustrissimi Doctissimique Pace Juliensis in Lusitania Transtagana Praesulis Domini Emmanuelis a Coenaculo e Minorum quos Tertii Ordinis vocant Instituto”,NAME,1994-08-31,FAULHABER,,,,,,,Beja: Tertii Ordinis Instituto
BETA insid 1220,INSTITUTIONS*NAME_CLASS*U,Colegio Mayor de Santa Cruz de Valladolid,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1028,,1480,,,,,,,,,,,,,,,BETA bibid 1936,3,1753,,,,,,,,,,,,,,,,,1994-09-06,FAULHABER,2022-09-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Colegio_Mayor_Santa_Cruz,Wikipedia,2011-08-11,Colegio Mayor de Santa Cruz de Valladolid
BETA insid 1221,INSTITUTIONS*NAME_CLASS*U,Hospital de los Reyes Católicos de Santiago,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*HOSPITAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-09-06,FAULHABER,2022-09-12,FAULHABER,,,,,Santiago de Compostela: Hospital de los Reyes Católicos de Santiago
BETA insid 1222,INSTITUTIONS*NAME_CLASS*U,Colegio Mayor de San Salvador,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1515,,,,{I}DHEE{/I} 1753,INSTITUTIONS*CLASS*COLLEGE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1016,,,,,,,,,,,,,,,,,BETA bibid 1936,III,1753,,,,,,,,,,,,,,,,,1994-09-06,FAULHABER,2023-04-06,FAULHABER,,,,,Salamanca: Colegio Mayor de San Salvador
BETA insid 1223,INSTITUTIONS*NAME_CLASS*U,Sacro Imperio Romano,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-09-09,FAULHABER,,,,,,,Sacro Imperio Romano
BETA insid 1224,INSTITUTIONS*NAME_CLASS*U,Cofradía de la Santísima Trinidad de Villafranca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-09-09,FAULHABER,2022-09-12,FAULHABER,,,,,Villafranca del Bierzo: Cofradía de la Santísima Trinidad de Villafranca
BETA insid 1225,INSTITUTIONS*NAME_CLASS*U,Santo Tomás de Sevilla,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1516-11-14,,,,{I}DHEE{/I} 747,INSTITUTIONS*CLASS*COLLEGE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,BETA bibid 1936,I,747,,,,,,,,,,,,,,,,,1994-09-19,FAULHABER,2022-09-12,FAULHABER,,,,,Santo Tomás de Sevilla
BETA insid 1226,INSTITUTIONS*NAME_CLASS*U,Concejo de Murcia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COUNCIL,INSTITUTIONS*TYPE*MUN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1007,,,,,,,,,,,,,,,,,BETA bibid 3355,,244,,,,,,,,,,,,,,,,,1994-09-29,FAULHABER,2018-08-15,FAULHABER,,,,,Concejo de Murcia
BETA insid 1227,INSTITUTIONS*NAME_CLASS*U,N. S. de Montserrat,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1640,,1835,,{I}DHEE{/I},INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,BETA bibid 1936,III,1591-92,,,,,,,,,,,,,,,Fundado como refugio para los monjes castellanos expulsados de Montserrat. Custudió los MSS de Luis de Salazar y Castro antes de que se pararan en la Biblioteca de las Cortes y luego en la RAH. Actualmente depende del monasterio de Silos,,1994-10-14,FAULHABER,2023-04-06,FAULHABER,,,,,Madrid: N. S. de Montserrat
BETA insid 1228,INSTITUTIONS*NAME_CLASS*U,Librería para Bibliófilos [Bardón],,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fundado por el padre del dueño actual, Luis Bardón Mesa (2010/10/13)",,1994-10-17,FAULHABER,2022-11-20,FAULHABER,,,,,Madrid: Librería para Bibliófilos [Bardón]
BETA insid 1229,INSTITUTIONS*NAME_CLASS*U,Sociedad de Jesús,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,INSTITUTIONS*TYPE*SJ,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1040,,,,,,,,,,,,,,,,,BETA bibid 3377,,42,,,,,,,,,,,,,,,,,1994-10-19,FAULHABER,2022-09-09,FAULHABER,,,,,Alcalá de Henares: Sociedad de Jesús
BETA insid 1230,INSTITUTIONS*NAME_CLASS*U,Concilium Constantiensis,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1414-11-02,,1418,,Cappelli,INSTITUTIONS*CLASS*CONCILIO,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1256,,,,,,,,,,,,,,,,,BETA bibid 2512,I,270,,,,,,,,,,,,,,,,,1994-10-27,FAULHABER,2022-09-11,FAULHABER,,,,,Konstanz: Concilium Constantiensis
BETA insid 1231,INSTITUTIONS*NAME_CLASS*U,Concilium Basiliensis,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1431,,,,CAPPELLI,INSTITUTIONS*CLASS*CONCILIO,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TODO,1994-10-27,FAULHABER,2022-04-06,FAULHABER,,,,,Basel: Concilium Basiliensis
BETA insid 1232,INSTITUTIONS*NAME_CLASS*U,Santa María de Montesión de Toledo,,,,,,Castro 400,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1427-01-27,,,,{I}DHEE{/I},INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OCIST,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,BETA bibid 1936,III,1602-3,371,,,,,,,,,,,,,,,,1994-11-01,FAULHABER,2022-09-12,FAULHABER,,,,,Santa María de Montesión de Toledo
BETA insid 1233,INSTITUTIONS*NAME_CLASS*U,Compañía de Jesús de Villarejo de Fuentes,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*SJ,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1732,,,,,,,,,,,,,,,,,BETA bibid 1130,,442,414,,,,,,,,,,,,,,,,1994-11-01,FAULHABER,2024-03-18,FAULHABER,,,,,Compañía de Jesús de Villarejo de Fuentes
BETA insid 1234,INSTITUTIONS*NAME_CLASS*U,San Pablo de Sevilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,BETA bibid 1525,I xl,,,,,,,,,,,,,,,,,,1994-11-02,FAULHABER,2022-09-12,FAULHABER,,,,,San Pablo de Sevilla
BETA insid 1235,INSTITUTIONS*NAME_CLASS*U,San Juan de Segovia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-11-30,FAULHABER,2022-09-12,FAULHABER,,,,,San Juan de Segovia
BETA insid 1236,INSTITUTIONS*NAME_CLASS*U,W. H. Robinson,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1245,,,,,,,,,,,,,,,,,BETA bibid 5373,,,Office MS .F8,,,,,,,,,,,,,,Librero londonense,,1994-11-30,FAULHABER,2019-01-06,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://lccn.loc.gov/2004574707,Library of Congress,2014-01-03,London: W. H. Robinson
BETA insid 1237,INSTITUTIONS*NAME_CLASS*U,Oxford University,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-11-30,FAULHABER,1994-11-30,FAULHABER,,,,,Oxford University
BETA insid 1238,INSTITUTIONS*NAME_CLASS*U,Desconocido,,,,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sirve cuando hay indicios de la existencia de una institución que no se puede identificar,,1994-11-30,FAULHABER,2016-01-16,FAULHABER,,,,,Lugar desconocido: Desconocido
BETA insid 1239,INSTITUTIONS*NAME_CLASS*U,Santa María de Lequitio,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-01-20,FAULHABER,2022-09-12,FAULHABER,,,,,Lequeitio: Santa María de Lequitio
BETA insid 1240,INSTITUTIONS*NAME_CLASS*U,Cofradía de Nuestra Señora del Salor de Torrequemada,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1755,,1345-08-20,,,,,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2593,,,,,,,,,,,,,,,,,BETA bibid 1862,I,130,129,,,,,,,,,,,,,,Wikipedia: ubicada a 3 km. d Torrequemada<br />,,1995-01-22,FAULHABER,2022-09-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Torrequemada,Wikipedia,2017-11-04,Cofradía de Nuestra Señora del Salor de Torrequemada
BETA insid 1241,INSTITUTIONS*NAME_CLASS*U,Congregación del Santísimo Cristo de Burgos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1030,,,,,,,,,,,,,,,,,BETA bibid 1004,II,131,634,,,,,,,,,,,,,,¿Es una confraternidad?,,1995-02-22,FAULHABER,2022-09-12,FAULHABER,,,,,Congregación del Santísimo Cristo de Burgos
BETA insid 1242,INSTITUTIONS*NAME_CLASS*U,Hospital de santa María Magdalena de Cuéllar,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1429,?,,,,INSTITUTIONS*CLASS*HOSPITAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1503,,,,,,,,,,,,,,,,,BETA bibid 1004,II,169,697,,,,,,,,,,,,,,,,1995-02-23,FAULHABER,2023-05-28,FAULHABER,,,,,Hospital de santa María Magdalena de Cuéllar
BETA insid 1243,INSTITUTIONS*NAME_CLASS*U,Estudio de gramática de Cuéllar,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1424-07-23,,,,{I}IGM{/I},INSTITUTIONS*CLASS*SCHOOL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1503,,,,,,,,,,,,,,,,,BETA bibid 1004,II,169-70,697,,,,,,,,,,,,,,,,1995-02-23,FAULHABER,2022-09-12,FAULHABER,,,,,Estudio de gramática de Cuéllar
BETA insid 1244,INSTITUTIONS*NAME_CLASS*U,Jesús de Nazaret de Montearagón,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*CANREG,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-03-20,FAULHABER,2022-09-09,FAULHABER,,,,,Montearagón (monasterio / convento): Jesús de Nazaret de Montearagón
BETA insid 1245,INSTITUTIONS*NAME_CLASS*U,Orden de la Banda,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1332,,,,Montaner 1999:51,INSTITUTIONS*CLASS*MILITARYORDER,,,,,,,,,,,,,,,,,,,,,BETA bibid 3915,,51,,,,,,,,,,,,,,,,,1995-03-26,FAULHABER,2015-05-16,FAULHABER,,,,,Orden de la Banda
BETA insid 1246,INSTITUTIONS*NAME_CLASS*U,Porta Coeli,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1048,?,,,,,,,,,,,,,,,,BETA bibid 3319,,,insid 1038,,,,,,,,,,,,,,,,1995-04-20,FAULHABER,2022-09-09,FAULHABER,,,,,Barcelona: Porta Coeli
BETA insid 1247,INSTITUTIONS*NAME_CLASS*U,Institut d’Estudis Catalans,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1048,,,,,,,,,,,,,,,,,BETA bibid 3319,,,insid 1031,,,,,,,,,,,,,,,,1995-04-20,FAULHABER,,,,,,,Barcelona: Institut d’Estudis Catalans
BETA insid 1248,INSTITUTIONS*NAME_CLASS*U,Palau de Perelada,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1888,ca.,,,Padrosa,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1762,,,,,,,,,,,,,,,,,BETA bibid 3492,,6-7,,,,,,,,,,,,,,,,,1995-04-23,FAULHABER,2022-11-29,FAULHABER,,,,,Palau de Perelada
BETA insid 1250,INSTITUTIONS*NAME_CLASS*U,Santa Cristina,?,,,,,Miquel,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2080,,,,,,,,,,,,,,,,,BETA bibid 2053,I,273,217,,,,,,,BETA geoid 2884,,,,,,,"Miquel de manera dubitiva identifica Senogalliae con Saint-Gall, lo cual parece poco probable",,1995-04-27,FAULHABER,2024-02-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q30030583,Wikidata,2023-03-06,Senigallia: Santa Cristina
BETA insid 1251,INSTITUTIONS*NAME_CLASS*U,Biblioteca Torres Amat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1764,,,,,,,,,,,,,,,,,,,,,,BETA manid 4306,,,,,,,,,,,,,,1995-04-28,FAULHABER,2022-11-29,FAULHABER,,,,,Sallent de Llobregat: Biblioteca Torres Amat
BETA insid 1252,INSTITUTIONS*NAME_CLASS*U,Imprenta Real,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*PUBLISHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-06-01,FAULHABER,2021-08-08,FAULHABER,,,,,Sevilla: Imprenta Real
BETA insid 1253,INSTITUTIONS*NAME_CLASS*U,Santa María la Real de Medina del Campo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1067,,,,,,,,,,,,,,,,,,,,,,BETA manid 3694,,26r-,,,,,,,,,,"Cerca de Medina del Campo, según Barcelona: Catalunya, 522",,1995-05-07,FAULHABER,2022-09-12,FAULHABER,,,,,Santa María la Real de Medina del Campo
BETA insid 1254,INSTITUTIONS*NAME_CLASS*U,Monasterio de Las Huelgas de Burgos,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1030,,1187,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OCIST,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-15,FAULHABER,2022-09-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monasteriodelashuelgas.org/,Las Huelgas,2015-06-28,Monasterio de Las Huelgas de Burgos
BETA insid 1255,INSTITUTIONS*NAME_CLASS*U,Universidad de Sevilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-06-02,FAULHABER,,,,,,,Universidad de Sevilla
BETA insid 1256,INSTITUTIONS*NAME_CLASS*U,La España moderna,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*PUBLISHER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,BETA bibid 3540,,5,,,,,,,,,,,,,,,¿Fundador o sólo propietario?,,1995-06-24,FAULHABER,2022-09-12,FAULHABER,,,,,Madrid: La España moderna
BETA insid 1257,INSTITUTIONS*NAME_CLASS*U,Colegio de Santa Catalina de Toledo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-07-19,CORTIJO,2022-09-12,FAULHABER,,,,,Colegio de Santa Catalina de Toledo
BETA insid 1260,INSTITUTIONS*NAME_CLASS*U,Ministerio del Fomento,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-07-20,CORTIJO,2022-04-06,FAULHABER,,,,,Madrid: Ministerio del Fomento
BETA insid 1261,INSTITUTIONS*NAME_CLASS*U,Capuchinos de la Paciencia de Madrid,,,,,,"Barcelona: Bibl. de Catalunya, Bon. 10-VI-28",,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"El sello en sus libros: “Ex bibliotheca Capuccinorum Patientiae Xpi Matrit.” (Barcelona: Bibl. de Catalunya, Bon. 10-VI-28)",,1997-07-20,CORTIJO,2022-09-12,FAULHABER,,,,,Capuchinos de la Paciencia de Madrid
