Unnamed: 0,GEOID,TYPE,MONIKER / NAME,INTERNET_ADDRESS
4775,BITAGAP geoid 6170,GEOGRAPHY*TYPE*P,Badajoz (província),
4776,BITAGAP geoid 6171,GEOGRAPHY*TYPE*T,Calera de León,
4777,BITAGAP geoid 6172,GEOGRAPHY*TYPE*T,Villalcázar de Sirga,https://es.wikipedia.org/wiki/Iglesia_de_Santa_MaꝛC3%ADa_la_Blanca_(VillalçC3%A1zar_de_Sirga)
4778,BITAGAP geoid 6173,GEOGRAPHY*TYPE*P,Palencia (província),
4779,BITAGAP geoid 6174,GEOGRAPHY*TYPE*FREG,Vandoma (freguesia),
4780,BITAGAP geoid 6175,GEOGRAPHY*TYPE*L,"Porta de Valada (porta, praça, rua, fonte)",
4781,BITAGAP geoid 6176,GEOGRAPHY*TYPE*BAI,Nazaré (bairro),
4782,BITAGAP geoid 6177,GEOGRAPHY*TYPE*FREG,Paião (freguesia),
4783,BITAGAP geoid 6178,GEOGRAPHY*TYPE*I,Açores (igreja - sé),https://pt.wikipedia.org/wiki/A%C3%A7ores_(Celorico_da_Beira)
4784,BITAGAP geoid 6179,GEOGRAPHY*TYPE*CAB,Cabo Espichel (cabo),
4785,BITAGAP geoid 6180,GEOGRAPHY*TYPE*FREG,Carnide (freguesia),
4786,BITAGAP geoid 6182,GEOGRAPHY*TYPE*T,Monistrol de Montserrat,
4787,BITAGAP geoid 6183,GEOGRAPHY*TYPE*B,Monte do Templo (monte - serra),
4788,BITAGAP geoid 6184,GEOGRAPHY*TYPE*FREG,Dume (freguesia),https://en.wikipedia.org/wiki/Dume
4789,BITAGAP geoid 6185,GEOGRAPHY*TYPE*T,Raposeira,https://pt.wikipedia.org/wiki/Capela_de_Nossa_Senhora_de_Guadalupe_(Raposeira)
4790,BITAGAP geoid 6186,GEOGRAPHY*TYPE*FREG,Freguesia dos Mártires (freguesia),
4791,BITAGAP geoid 6187,GEOGRAPHY*TYPE*BAI,Judiaria Pequena (bairro),
4792,BITAGAP geoid 6188,GEOGRAPHY*TYPE*BAI,Judiaria da Alfama (bairro),
4793,BITAGAP geoid 6189,GEOGRAPHY*TYPE*T,Neiva,
4794,BITAGAP geoid 6190,GEOGRAPHY*TYPE*T,Dornas,
4795,BITAGAP geoid 6192,GEOGRAPHY*TYPE*LUG,Tapada de Beja (lugar - local),
4796,BITAGAP geoid 6193,GEOGRAPHY*TYPE*FREG,Eja (freguesia),
4797,BITAGAP geoid 6194,GEOGRAPHY*TYPE*LUG,Entre-os-Rios (lugar - local),
4798,BITAGAP geoid 6195,GEOGRAPHY*TYPE*I,Igreja de São Miguel de Entre-os-Rios (igreja - sé),
4799,BITAGAP geoid 6196,GEOGRAPHY*TYPE*HER,Herdamento de Sanfelaria (herdade),
4800,BITAGAP geoid 6197,GEOGRAPHY*TYPE*QUI,Quinta de Cernache (quinta),
4801,BITAGAP geoid 6198,GEOGRAPHY*TYPE*FREG,Freguesia de São Lourenço (freguesia),
4802,BITAGAP geoid 6199,GEOGRAPHY*TYPE*FREG,Freguesia de São Simão (freguesia),
4803,BITAGAP geoid 6200,GEOGRAPHY*TYPE*FREG,União das Freguesias de São Lourenço e São Simão (freguesia),
4804,BITAGAP geoid 6201,GEOGRAPHY*TYPE*INSTITIN,Casa da Suplicação (instituição itinerante),
4805,BITAGAP geoid 6202,GEOGRAPHY*TYPE*INSTITIN,Casa régia (instituição itinerante),
4806,BITAGAP geoid 6203,GEOGRAPHY*TYPE*INSTITIN,Corte régia (instituição itinerante),
4807,BITAGAP geoid 6204,GEOGRAPHY*TYPE*INSTITIN,Chancelaria Régia (instituição itinerante),
4808,BITAGAP geoid 6205,GEOGRAPHY*TYPE*T,Lageosa,
4809,BITAGAP geoid 6207,GEOGRAPHY*TYPE*QUI,Quinta do Pereiro (quinta),
4810,BITAGAP geoid 6208,GEOGRAPHY*TYPE*T,Sanguinhal,
4811,BITAGAP geoid 6209,GEOGRAPHY*TYPE*P,A Coruña (província),
4812,BITAGAP geoid 6210,GEOGRAPHY*TYPE*T,Ancas,
4813,BITAGAP geoid 6211,GEOGRAPHY*TYPE*FREG,Castanheira (freguesia),
4814,BITAGAP geoid 6212,GEOGRAPHY*TYPE*T,Vila Cova de Sandim,
4815,BITAGAP geoid 6213,GEOGRAPHY*TYPE*T,Tarouquela,
4816,BITAGAP geoid 6214,GEOGRAPHY*TYPE*COU,Couto de São Fins (couto),
4817,BITAGAP geoid 6215,GEOGRAPHY*TYPE*FREG,Pinela (freguesia),
4818,BITAGAP geoid 6216,GEOGRAPHY*TYPE*T,Valverde de Mérida,
4819,BITAGAP geoid 6217,GEOGRAPHY*TYPE*T,Santulhão,
4820,BITAGAP geoid 6218,GEOGRAPHY*TYPE*BAI,Judiaria de Évora (bairro),
4821,BITAGAP geoid 6219,GEOGRAPHY*TYPE*BAI,Mouraria de Évora (bairro),
4822,BITAGAP geoid 6220,GEOGRAPHY*TYPE*BAI,Mouraria de Lisboa (bairro),
4823,BITAGAP geoid 6221,GEOGRAPHY*TYPE*BAI,Judiaria do Olival (bairro),
4824,BITAGAP geoid 6222,GEOGRAPHY*TYPE*BAI,Judiaria Velha (bairro),
4825,BITAGAP geoid 6223,GEOGRAPHY*TYPE*BAI,Judiaria de Gaia (bairro),
4826,BITAGAP geoid 6224,GEOGRAPHY*TYPE*BAI,Judiaria de Monchique (bairro),
4827,BITAGAP geoid 6225,GEOGRAPHY*TYPE*BAI,Mouraria de Leiria (bairro),
4828,BITAGAP geoid 6226,GEOGRAPHY*TYPE*BAI,Mouraria de Coimbra (bairro),
4829,BITAGAP geoid 6227,GEOGRAPHY*TYPE*T,Picota,
4830,BITAGAP geoid 6228,GEOGRAPHY*TYPE*T,Vilar Seco,
4831,BITAGAP geoid 6229,GEOGRAPHY*TYPE*PAU,Paul do Feijoal (paul),
4832,BITAGAP geoid 6230,GEOGRAPHY*TYPE*T,Gondelim,
4833,BITAGAP geoid 6231,GEOGRAPHY*TYPE*TERMO,Termo de Penacova (termo),
4834,BITAGAP geoid 6233,GEOGRAPHY*TYPE*LEZ,Lezíria longa (lezíria),
4835,BITAGAP geoid 6234,GEOGRAPHY*TYPE*COU,Couto do Mosteiro de São Marinho de Caramos (couto),
4836,BITAGAP geoid 6235,GEOGRAPHY*TYPE*T,Monte de Lobo,
4837,BITAGAP geoid 6236,GEOGRAPHY*TYPE*T,Silveira,
4838,BITAGAP geoid 6237,GEOGRAPHY*TYPE*T,Roncão,
4839,BITAGAP geoid 6238,GEOGRAPHY*TYPE*QUI,Quinta e herdade do conde D. Mendo (quinta),
4840,BITAGAP geoid 6239,GEOGRAPHY*TYPE*T,Freitas,
4841,BITAGAP geoid 6240,GEOGRAPHY*TYPE*T,Gontães,
4842,BITAGAP geoid 6241,GEOGRAPHY*TYPE*REG,Reguengo de Ulmar (reguengo),
4843,BITAGAP geoid 6242,GEOGRAPHY*TYPE*T,Várzeas (Abrantes),
4844,BITAGAP geoid 6243,GEOGRAPHY*TYPE*REG,Reguengo de Constantim (reguengo),
4845,BITAGAP geoid 6244,GEOGRAPHY*TYPE*REG,Reguengo de Feijoal e Azóia (reguengo),
4846,BITAGAP geoid 6245,GEOGRAPHY*TYPE*T,Gafanheira,
4847,BITAGAP geoid 6246,GEOGRAPHY*TYPE*T,Travassos,
4848,BITAGAP geoid 6247,GEOGRAPHY*TYPE*JUL,Julgado de Travassos (julgado),
4849,BITAGAP geoid 6248,GEOGRAPHY*TYPE*FREG,Bugalhos (freguesia),
4850,BITAGAP geoid 6249,GEOGRAPHY*TYPE*T,Bexiga,
4851,BITAGAP geoid 6250,GEOGRAPHY*TYPE*T,Fungalvás,
4852,BITAGAP geoid 6251,GEOGRAPHY*TYPE*T,Betanzos,
4853,BITAGAP geoid 6252,GEOGRAPHY*TYPE*T,Paialvo,
4854,BITAGAP geoid 6253,GEOGRAPHY*TYPE*T,São Mamede,
4855,BITAGAP geoid 6254,GEOGRAPHY*TYPE*T,Santa Marinha,
4856,BITAGAP geoid 6255,GEOGRAPHY*TYPE*T,Santa Eugénia,
4857,BITAGAP geoid 6256,GEOGRAPHY*TYPE*T,Monte D’Arga,
4858,BITAGAP geoid 6257,GEOGRAPHY*TYPE*T,Oleiros [Gaia],
4859,BITAGAP geoid 6258,GEOGRAPHY*TYPE*T,Laborim [Gaia],
4860,BITAGAP geoid 6259,GEOGRAPHY*TYPE*T,Coimbrões [Gaia],
4861,BITAGAP geoid 6260,GEOGRAPHY*TYPE*T,Fonte Arcadinha,
4862,BITAGAP geoid 6261,GEOGRAPHY*TYPE*P,Provincia de Salamanca (província),
4863,BITAGAP geoid 6262,GEOGRAPHY*TYPE*T,Quarteira,
4864,BITAGAP geoid 6263,GEOGRAPHY*TYPE*T,Arufe,
4865,BITAGAP geoid 6264,GEOGRAPHY*TYPE*T,Covedo,
4866,BITAGAP geoid 6265,GEOGRAPHY*TYPE*T,Borbelinha,
4867,BITAGAP geoid 6266,GEOGRAPHY*TYPE*V,Ermida (ermida),
4868,BITAGAP geoid 6267,GEOGRAPHY*TYPE*TERRA,Terra de Soalhães (terra),
4869,BITAGAP geoid 6268,GEOGRAPHY*TYPE*T,Arreal da par de Cidade Rodrigo,
4870,BITAGAP geoid 6269,GEOGRAPHY*TYPE*PAU,Paul de Asseca (paul),
4871,BITAGAP geoid 6270,GEOGRAPHY*TYPE*REG,Gavinhos de Baixo (reguengo),
4872,BITAGAP geoid 6271,GEOGRAPHY*TYPE*HER,Herdade de Carvalho (herdade),
4873,BITAGAP geoid 6272,GEOGRAPHY*TYPE*T,Jugueiras,
4874,BITAGAP geoid 6273,GEOGRAPHY*TYPE*QUI,Quinta da Ramagem (quinta),
4875,BITAGAP geoid 6274,GEOGRAPHY*TYPE*TERRA,Terra de Casteiçao (terra),
4876,BITAGAP geoid 6275,GEOGRAPHY*TYPE*T,Sanceriz,
4877,BITAGAP geoid 6276,GEOGRAPHY*TYPE*T,Gostei,
4878,BITAGAP geoid 6277,GEOGRAPHY*TYPE*T,Castanheira,
4879,BITAGAP geoid 6278,GEOGRAPHY*TYPE*T,Outeiro de Muías,
4880,BITAGAP geoid 6279,GEOGRAPHY*TYPE*HER,Herdamento chamado A Revoreda (herdade),
4881,BITAGAP geoid 6280,GEOGRAPHY*TYPE*HER,Ribeira de Carveiro (herdade),
4882,BITAGAP geoid 6281,GEOGRAPHY*TYPE*T,Galende,
4883,BITAGAP geoid 6282,GEOGRAPHY*TYPE*M,São Martinho de Angueira (mosteiro - convento),
4884,BITAGAP geoid 6283,GEOGRAPHY*TYPE*PA,"Paços de Sanfins (prédios, pontes, caminhos)",
4885,BITAGAP geoid 6284,GEOGRAPHY*TYPE*T,Castro Rei,
4886,BITAGAP geoid 6285,GEOGRAPHY*TYPE*T,Baraçal,
4887,BITAGAP geoid 6286,GEOGRAPHY*TYPE*C,Concelho de Alegrete (concelho - município),
4888,BITAGAP geoid 6287,GEOGRAPHY*TYPE*REG,Reguengo de Santa Margarida (reguengo),
4889,BITAGAP geoid 6288,GEOGRAPHY*TYPE*T,Vale do Mouro,
4890,BITAGAP geoid 6289,GEOGRAPHY*TYPE*INC,"Vinha, chamada ’de Glovas’ (incerto)",
4891,BITAGAP geoid 6290,GEOGRAPHY*TYPE*T,Dom Salvador,
4892,BITAGAP geoid 6291,GEOGRAPHY*TYPE*JUL,Julgado de Mirandela (julgado),
4893,BITAGAP geoid 6292,GEOGRAPHY*TYPE*T,Gontis,
4894,BITAGAP geoid 6293,GEOGRAPHY*TYPE*HER,Herdamento dos Tavaias (herdade),
4895,BITAGAP geoid 6294,GEOGRAPHY*TYPE*QUI,Quinta da Parada (quinta),
4896,BITAGAP geoid 6295,GEOGRAPHY*TYPE*TERRA,Terra da Santa Maria da Feira (terra),
4897,BITAGAP geoid 6296,GEOGRAPHY*TYPE*B,Cabeça de São Miguel (monte - serra),
4898,BITAGAP geoid 6297,GEOGRAPHY*TYPE*T,Ribalonga,
4899,BITAGAP geoid 6298,GEOGRAPHY*TYPE*REG,Reguengo de Povolide (reguengo),
4900,BITAGAP geoid 6299,GEOGRAPHY*TYPE*T,Alva [aldeia de],
4901,BITAGAP geoid 6300,GEOGRAPHY*TYPE*C,Concelho de Santo Estêvão de Riba de Lima (concelho - município),
4902,BITAGAP geoid 6301,GEOGRAPHY*TYPE*T,São Martinho de Courel,
4903,BITAGAP geoid 6302,GEOGRAPHY*TYPE*TERRA,Terra de Gestaçó (terra),
4904,BITAGAP geoid 6303,GEOGRAPHY*TYPE*A,Rio Almoda (rio),
4905,BITAGAP geoid 6304,GEOGRAPHY*TYPE*A,Rio Leça (rio),
4906,BITAGAP geoid 6305,GEOGRAPHY*TYPE*T,Casal dos Pombos,
4908,BITAGAP geoid 6307,GEOGRAPHY*TYPE*T,Vila Ruiva de Malcabrão,
4909,BITAGAP geoid 6308,GEOGRAPHY*TYPE*V,Nossa Senhora do Paraíso (ermida),
4910,BITAGAP geoid 6309,GEOGRAPHY*TYPE*BAI,Judiaria de Torres Novas (bairro),
4911,BITAGAP geoid 6310,GEOGRAPHY*TYPE*BAI,Judiaria de Trancoso (bairro),
4912,BITAGAP geoid 6311,GEOGRAPHY*TYPE*BAI,Judiaria de Lagos (bairro),
4913,BITAGAP geoid 6312,GEOGRAPHY*TYPE*BAI,Judiaria de Coruche (bairro),
4914,BITAGAP geoid 6313,GEOGRAPHY*TYPE*BAI,Judiaria de Tavira (bairro),
4915,BITAGAP geoid 6314,GEOGRAPHY*TYPE*BAI,Judiaria de Coimbra (bairro),
4916,BITAGAP geoid 6315,GEOGRAPHY*TYPE*BAI,Judiaria de Elvas (bairro),
4917,BITAGAP geoid 6316,GEOGRAPHY*TYPE*BAI,Judiaria de Setúbal (bairro),
4918,BITAGAP geoid 6317,GEOGRAPHY*TYPE*BAI,Judiaria de Vila Real (bairro),
4919,BITAGAP geoid 6318,GEOGRAPHY*TYPE*BAI,Judiaria de Tomar (bairro),
4920,BITAGAP geoid 6319,GEOGRAPHY*TYPE*BAI,Judiaria de Santarém (bairro),
4921,BITAGAP geoid 6320,GEOGRAPHY*TYPE*BAI,Judiaria de Faro (bairro),
4922,BITAGAP geoid 6321,GEOGRAPHY*TYPE*BAI,Judiaria de Guimarães (bairro),
4923,BITAGAP geoid 6322,GEOGRAPHY*TYPE*BAI,Judiaria de Leiria (bairro),
4924,BITAGAP geoid 6323,GEOGRAPHY*TYPE*BAI,Judiaria Nova de Évora (bairro),
4925,BITAGAP geoid 6324,GEOGRAPHY*TYPE*HON,Tuias (honra),
4926,BITAGAP geoid 6325,GEOGRAPHY*TYPE*TERRA,Terra de Valadares (terra),
4927,BITAGAP geoid 6326,GEOGRAPHY*TYPE*TERRA,Terra de Cunha-a-Velha (terra),
4928,BITAGAP geoid 6327,GEOGRAPHY*TYPE*FREG,Santa Marinha da Costa (freguesia),
4929,BITAGAP geoid 6328,GEOGRAPHY*TYPE*REG,Casal do Outeiro (reguengo),
4930,BITAGAP geoid 6329,GEOGRAPHY*TYPE*T,Póvoa do Vale do Azar,
4931,BITAGAP geoid 6330,GEOGRAPHY*TYPE*HER,Herdade de Almeara (herdade),
4932,BITAGAP geoid 6331,GEOGRAPHY*TYPE*BAI,Mouraria de Moura (bairro),
4933,BITAGAP geoid 6332,GEOGRAPHY*TYPE*BAI,Mouraria de Faro (bairro),
4934,BITAGAP geoid 6333,GEOGRAPHY*TYPE*BAI,Mouraria de Elvas (bairro),
4935,BITAGAP geoid 6334,GEOGRAPHY*TYPE*BAI,Judiaria de Serpa (bairro),
4936,BITAGAP geoid 6335,GEOGRAPHY*TYPE*BAI,Judiaria de Ourém (bairro),
4937,BITAGAP geoid 6336,TYPE*REG,Quinta da Trazouval (quinta),
4938,BITAGAP geoid 6337,TYPE*REG,Casal do Cavaleiro,
4939,BITAGAP geoid 6338,TYPE*REG,Outer de Muas,
4940,BITAGAP geoid 6339,GEOGRAPHY*TYPE*T,Castieira,
4941,BITAGAP geoid 6340,GEOGRAPHY*TYPE*FREG,Fregueisia de São Frausto (freguesia),
4942,BITAGAP geoid 6341,GEOGRAPHY*TYPE*LUG,Casal de Zafara (lugar - local),
4943,BITAGAP geoid 6342,GEOGRAPHY*TYPE*LUG,Riba de Souselas (lugar - local),
4944,BITAGAP geoid 6343,GEOGRAPHY*TYPE*COU,Coutada de Botão (couto),
4945,BITAGAP geoid 6344,GEOGRAPHY*TYPE*T,Agrelo,
4946,BITAGAP geoid 6345,GEOGRAPHY*TYPE*T,Cazames,
4947,BITAGAP geoid 6346,GEOGRAPHY*TYPE*T,Louredo,
4948,BITAGAP geoid 6347,GEOGRAPHY*TYPE*HER,Herdamento da Insoa (herdade),
4949,BITAGAP geoid 6348,GEOGRAPHY*TYPE*TERMO,Termo de Santa Maria (termo),
4950,BITAGAP geoid 6349,GEOGRAPHY*TYPE*T,Vale das Fontes,
4951,BITAGAP geoid 6350,GEOGRAPHY*TYPE*TERRA,Terra de Muça (terra),
4952,BITAGAP geoid 6351,GEOGRAPHY*TYPE*TERMO,Termo da Terra de Muça (termo),
4953,BITAGAP geoid 6352,GEOGRAPHY*TYPE*MA,Pinhal da Ramagem (mata - floresta),https://digitarq.arquivos.pt/details?id=7787212
4954,BITAGAP geoid 6353,GEOGRAPHY*TYPE*TERMO,Termo de Alhos Vedros (termo),
4955,BITAGAP geoid 6354,GEOGRAPHY*TYPE*Q,Vale de Zebro (vale),
4956,BITAGAP geoid 6355,GEOGRAPHY*TYPE*T,Fornos,
4957,BITAGAP geoid 6356,GEOGRAPHY*TYPE*PA,"Armazéns do Porto (prédios, pontes, caminhos)",
4958,BITAGAP geoid 6357,GEOGRAPHY*TYPE*FREG,Frequesia de Santa Maria (freguesia),
4959,BITAGAP geoid 6358,GEOGRAPHY*TYPE*T,Braçal,
4960,BITAGAP geoid 6359,GEOGRAPHY*TYPE*COU,Couto de Canelas (couto),
4961,BITAGAP geoid 6360,GEOGRAPHY*TYPE*COU,Couto de São Marinho do Souto (couto),
4962,BITAGAP geoid 6361,GEOGRAPHY*TYPE*COU,Couto de Parada (couto),
4963,BITAGAP geoid 6362,GEOGRAPHY*TYPE*COU,Couto de Ponte de Távora (couto),
4964,BITAGAP geoid 6363,GEOGRAPHY*TYPE*MON,Montado de Busto (montaria),
4965,BITAGAP geoid 6364,GEOGRAPHY*TYPE*MON,Montado de Mesa (montaria),
4966,BITAGAP geoid 6365,GEOGRAPHY*TYPE*MON,Montado de Malhadas da Pedra (montaria),
4967,BITAGAP geoid 6366,GEOGRAPHY*TYPE*MON,Montado de Vales Covos (montaria),
4968,BITAGAP geoid 6367,GEOGRAPHY*TYPE*TERRA,Terra de Lousã (terra),
4969,BITAGAP geoid 6368,GEOGRAPHY*TYPE*TERRA,Terra de Arganil (terra),
4970,BITAGAP geoid 6369,GEOGRAPHY*TYPE*TERRA,Terra de Pedrógão (terra),
4971,BITAGAP geoid 6370,GEOGRAPHY*TYPE*TERRA,Terra de Figueiró (terra),
4972,BITAGAP geoid 6371,GEOGRAPHY*TYPE*TERRA,Terra de Mortágua (terra),
4973,BITAGAP geoid 6372,GEOGRAPHY*TYPE*HER,Herdamentos chamados da Contenda (herdade),
4974,BITAGAP geoid 6373,GEOGRAPHY*TYPE*FREG,Freguesia de Santa Maria (freguesia),
4975,BITAGAP geoid 6374,GEOGRAPHY*TYPE*T,Póvoa de Noura,
4976,BITAGAP geoid 6375,GEOGRAPHY*TYPE*REG,Reguengo de Lordelo (reguengo),
4977,BITAGAP geoid 6376,GEOGRAPHY*TYPE*REG,Reguengo da vila de Cantanhede (reguengo),
4978,BITAGAP geoid 6377,GEOGRAPHY*TYPE*TERMO,Termo de Matosinhos (termo),
4979,BITAGAP geoid 6378,GEOGRAPHY*TYPE*REG,Reguengo de Andrães (reguengo),
4980,BITAGAP geoid 6379,GEOGRAPHY*TYPE*LUG,Corujeira (lugar - local),
4981,BITAGAP geoid 6380,GEOGRAPHY*TYPE*T,Torre de Pedrouços,
4982,BITAGAP geoid 6381,GEOGRAPHY*TYPE*T,Carnota,
4983,BITAGAP geoid 6383,GEOGRAPHY*TYPE*T,Grijó,
4984,BITAGAP geoid 6384,GEOGRAPHY*TYPE*T,Vilarinho de Agrochão,
4985,BITAGAP geoid 6385,GEOGRAPHY*TYPE*TERMO,Termo de Nozelos (termo),
4986,BITAGAP geoid 6386,GEOGRAPHY*TYPE*T,Arias,
4987,BITAGAP geoid 6387,GEOGRAPHY*TYPE*REG,Reguengo de Nozelos (reguengo),
4988,BITAGAP geoid 6388,GEOGRAPHY*TYPE*T,Arcas,
4989,BITAGAP geoid 6389,GEOGRAPHY*TYPE*T,Gimonde,
4990,BITAGAP geoid 6390,GEOGRAPHY*TYPE*T,Aldeia de Eiras,
4991,BITAGAP geoid 6391,GEOGRAPHY*TYPE*FREG,Águeda de Cima (freguesia),
4992,BITAGAP geoid 6392,GEOGRAPHY*TYPE*T,Póvoa Nova,
4993,BITAGAP geoid 6393,GEOGRAPHY*TYPE*C,Concelho de Póvoa Nova (concelho - município),
4994,BITAGAP geoid 6394,GEOGRAPHY*TYPE*REG,Reguengo e Pereiras (reguengo),
4995,BITAGAP geoid 6395,GEOGRAPHY*TYPE*T,Lavradas,
4996,BITAGAP geoid 6396,GEOGRAPHY*TYPE*T,Calvos,
4997,BITAGAP geoid 6397,GEOGRAPHY*TYPE*T,Soutelinho,
4998,BITAGAP geoid 6398,GEOGRAPHY*TYPE*T,Curros,
4999,BITAGAP geoid 6399,GEOGRAPHY*TYPE*FREG,Freguesia de Valoura (freguesia),
5000,BITAGAP geoid 6400,GEOGRAPHY*TYPE*T,Sesergo,
5001,BITAGAP geoid 6401,GEOGRAPHY*TYPE*T,Alfarela,
5002,BITAGAP geoid 6402,GEOGRAPHY*TYPE*T,Soudel,
5003,BITAGAP geoid 6403,GEOGRAPHY*TYPE*T,Gache,
5004,BITAGAP geoid 6404,GEOGRAPHY*TYPE*T,Ovelhã,
5005,BITAGAP geoid 6405,GEOGRAPHY*TYPE*T,Vila Frades,
5006,BITAGAP geoid 6406,GEOGRAPHY*TYPE*REG,Reguengo de Sanguinhedo (reguengo),
5007,BITAGAP geoid 6407,GEOGRAPHY*TYPE*T,Gralheira,
5008,BITAGAP geoid 6408,GEOGRAPHY*TYPE*FREG,Freguesia de Telões (freguesia),
5009,BITAGAP geoid 6409,GEOGRAPHY*TYPE*C,Concelho da Régua (concelho - município),
5010,BITAGAP geoid 6411,GEOGRAPHY*TYPE*COU,Couto de Vila Seca (couto),
5011,BITAGAP geoid 6412,GEOGRAPHY*TYPE*COU,Couto de Trevões (couto),
5012,BITAGAP geoid 6413,GEOGRAPHY*TYPE*COU,Couto de Aveloso (couto),
5013,BITAGAP geoid 6414,GEOGRAPHY*TYPE*QUI,Quintã de Santa Maria de Paços (quinta),
5014,BITAGAP geoid 6415,GEOGRAPHY*TYPE*QUI,Quintã de Abambres (quinta),
5015,BITAGAP geoid 6416,GEOGRAPHY*TYPE*TERMO,Termo de Vila Real de Panóias (termo),
5016,BITAGAP geoid 6417,GEOGRAPHY*TYPE*LUG,Mondego (lugar - local),
5017,BITAGAP geoid 6418,GEOGRAPHY*TYPE*T,Terras de Boiro,
5018,BITAGAP geoid 6419,GEOGRAPHY*TYPE*TERRA,Terras de Aguiar de Pena (terra),
5019,BITAGAP geoid 6420,GEOGRAPHY*TYPE*TERRA,Terra de Felgueiras (terra),
5020,BITAGAP geoid 6421,GEOGRAPHY*TYPE*TERRA,Terra de Lousada (terra),
5021,BITAGAP geoid 6422,GEOGRAPHY*TYPE*T,Salto,
5022,BITAGAP geoid 6423,GEOGRAPHY*TYPE*JUL,Julgado de Viana (julgado),
5023,BITAGAP geoid 6424,GEOGRAPHY*TYPE*JUL,Julgado de Melgaço (julgado),
5024,BITAGAP geoid 6425,GEOGRAPHY*TYPE*COU,Coutos da Sé de Lamego (couto),
5025,BITAGAP geoid 6426,GEOGRAPHY*TYPE*REG,Reguengo do Oiro (reguengo),
5026,BITAGAP geoid 6427,GEOGRAPHY*TYPE*FREG,Freguesia de Campia (freguesia),
5027,BITAGAP geoid 6428,GEOGRAPHY*TYPE*T,Vilar de Nantes,
5028,BITAGAP geoid 6429,GEOGRAPHY*TYPE*FREG,Freguesia de Nantes (freguesia),
5029,BITAGAP geoid 6430,GEOGRAPHY*TYPE*TERRA,Terra de Piconha (terra),
5030,BITAGAP geoid 6431,GEOGRAPHY*TYPE*TERRA,Terra de Portelo (terra),
5031,BITAGAP geoid 6432,GEOGRAPHY*TYPE*T,Serraquinhos,
5032,BITAGAP geoid 6433,GEOGRAPHY*TYPE*TERRA,Terra de Lomba (terra),
5033,BITAGAP geoid 6435,GEOGRAPHY*TYPE*JUL,Julgado de Barqueiros (julgado),
5034,BITAGAP geoid 6436,GEOGRAPHY*TYPE*T,Padornelos,
5035,BITAGAP geoid 6437,GEOGRAPHY*TYPE*QUI,Quinta de Moledo (quinta),
5036,BITAGAP geoid 6438,GEOGRAPHY*TYPE*X,Corredoira (outra),
5037,BITAGAP geoid 6439,GEOGRAPHY*TYPE*T,Solveira,
5038,BITAGAP geoid 6440,GEOGRAPHY*TYPE*T,Alfena,
5039,BITAGAP geoid 6441,GEOGRAPHY*TYPE*TERMO,Termo de Castro Daire (termo),
5040,BITAGAP geoid 6442,GEOGRAPHY*TYPE*T,Santa Eufémia,
5041,BITAGAP geoid 6443,GEOGRAPHY*TYPE*T,Reverdechão,
5042,BITAGAP geoid 6444,GEOGRAPHY*TYPE*T,Barria,
5043,BITAGAP geoid 6445,GEOGRAPHY*TYPE*T,Zimão Velho,
5044,BITAGAP geoid 6446,GEOGRAPHY*TYPE*T,Paredes,
5045,BITAGAP geoid 6447,GEOGRAPHY*TYPE*T,Corvedo,
5046,BITAGAP geoid 6448,GEOGRAPHY*TYPE*F,Castelo de São Cristóvão (castelo),
5047,BITAGAP geoid 6449,GEOGRAPHY*TYPE*JUL,Julgado de Atei (julgado),
5048,BITAGAP geoid 6450,GEOGRAPHY*TYPE*JUL,Julgado de Ferrarias (julgado),
5049,BITAGAP geoid 6451,GEOGRAPHY*TYPE*JUL,Julgado de Cerva (julgado),
5050,BITAGAP geoid 6452,GEOGRAPHY*TYPE*JUL,Julgado de Montalegre (julgado),
5051,BITAGAP geoid 6453,GEOGRAPHY*TYPE*JUL,Julgado de Chaves (julgado),
5052,BITAGAP geoid 6454,GEOGRAPHY*TYPE*JUL,Julgado de Monforte de Rio Livre (julgado),
5053,BITAGAP geoid 6455,GEOGRAPHY*TYPE*JUL,Julgado de Vinhais (julgado),
5054,BITAGAP geoid 6456,GEOGRAPHY*TYPE*T,Três Minas,
5055,BITAGAP geoid 6457,GEOGRAPHY*TYPE*T,Mosteiró,
5056,BITAGAP geoid 6458,GEOGRAPHY*TYPE*FREG,São Julião de Montenegro (freguesia),
5057,BITAGAP geoid 6459,GEOGRAPHY*TYPE*T,Vilar da Maçada,
5058,BITAGAP geoid 6460,GEOGRAPHY*TYPE*TERRA,Terra de Traseira (terra),
5059,BITAGAP geoid 6461,GEOGRAPHY*TYPE*TERRA,Terra de Ferreiros (terra),
5060,BITAGAP geoid 6462,GEOGRAPHY*TYPE*TERRA,Terra de Covelinhas (terra),
5061,BITAGAP geoid 6463,GEOGRAPHY*TYPE*TERRA,Terra de Brunhais (terra),
5062,BITAGAP geoid 6464,GEOGRAPHY*TYPE*TERRA,Terra de Peso (terra),
5063,BITAGAP geoid 6465,GEOGRAPHY*TYPE*TERRA,Terra de Celeirós (terra),
5064,BITAGAP geoid 6466,GEOGRAPHY*TYPE*TERRA,Terra de Arcã (terra),
5065,BITAGAP geoid 6467,GEOGRAPHY*TYPE*TERRA,Terra de Ceides (terra),
